,section_1_mean_tfidf,section_2_mean_tfidf,section_3_mean_tfidf,section_4_mean_tfidf,diff_vs_others_max_s1,diff_vs_others_max_s2,diff_vs_others_max_s3,diff_vs_others_max_s4
고대,0.0013252612014990682,0.001256347865864375,0.0040030538334728735,0.006665716826352084,-0.005340455624853016,-0.00540936896048771,-0.002662662992879211,0.002662662992879211
이용,0.008027430709636203,0.006743260622250202,0.012896465515858374,0.015517399417641816,-0.007489968708005614,-0.008774138795391614,-0.002620933901783442,0.002620933901783442
영향,0.007923188528775545,0.007922947662529866,0.0082365734045775,0.010849267411019313,-0.002926078882243768,-0.0029263197484894476,-0.002612694006441813,0.002612694006441813
전년,0.0016169483707173954,0.002427330731266792,0.0026832372857609494,0.005280743202649405,-0.00366379483193201,-0.002853412471382613,-0.0025975059168884557,0.0025975059168884557
중국인,0.0002539031871436303,0.00024682505508314914,0.00033174594876629913,0.0029264611890438314,-0.002672558001900201,-0.0026796361339606824,-0.0025947152402775323,0.0025947152402775323
대입,0.006990599723719053,0.012488540431784694,0.013576850889267543,0.01616534090966426,-0.009174741185945207,-0.0036768004778795667,-0.002588490020396718,0.002588490020396718
모욕,0.001941832749825802,0.0018800165873075615,0.0024390113881685702,0.00499546571942557,-0.0030536329695997674,-0.003115449132118008,-0.0025564543312569994,0.0025564543312569994
허용,0.003191277373603251,0.003972076986315901,0.0028798769727631287,0.00651547159011143,-0.0033241942165081794,-0.0025433946037955292,-0.0036355946173483016,0.0025433946037955292
딥시크,1.7338046823466074e-06,2.4961812172898135e-06,0.0,0.0025292529148408034,-0.0025275191101584568,-0.0025267567336235137,-0.0025292529148408034,0.0025267567336235137
거부,0.005070491078567521,0.00502544748327681,0.005953407124691692,0.0084753270560136,-0.0034048359774460782,-0.0034498795727367897,-0.0025219199313219077,0.0025219199313219077
원상,0.00012362485623257157,0.00022420766656656516,0.00042682308080028525,0.0029431882674848518,-0.0028195634112522803,-0.0027189806009182867,-0.0025163651866845667,0.0025163651866845667
후보,0.00370982046780783,0.003840831857896536,0.0022545380484289865,0.00634401040745945,-0.0026341899396516194,-0.0025031785495629134,-0.004089472359030464,0.0025031785495629134
혼란,0.004988294171818954,0.0056722374360520566,0.004280195720291439,0.008154016596139319,-0.0031657224243203646,-0.002481779160087262,-0.0038738208758478795,0.002481779160087262
학년,0.006083590394287299,0.009155690574914556,0.010247020998052216,0.012692257721657094,-0.006608667327369795,-0.0035365671467425374,-0.0024452367236048773,0.0024452367236048773
