,section_1_mean_tfidf,section_2_mean_tfidf,section_3_mean_tfidf,section_4_mean_tfidf
케이엠더블유,6.787219453440915e-06,4.227748338389983e-06,0.0,0.0
케이옥션,0.0,1.0556009906313485e-05,2.963190905338454e-06,0.0
케이웨더,7.676931973127041e-05,0.0,0.0,0.0
케이지,0.0,2.3239437010139694e-05,0.0,0.0
케이캡,1.4247725350826369e-05,3.998154368727819e-06,1.0563290874177062e-05,1.162039605272034e-05
케이크,0.00017506314611269927,0.00017621396752238587,0.00021659811695025534,0.00017807227427410916
케이탑독학,0.0,0.00011465894079395725,0.0,0.0
케이투머치,0.0,3.379304559956312e-05,0.0,0.00021475753770437304
케이트,4.75578199379132e-05,1.0400868608480773e-05,5.730351960634994e-06,0.0
케이티,3.968748950281147e-06,3.380771771257059e-05,0.0,0.0
케이티알파,1.8885079950846134e-05,0.0,1.5114506375366093e-05,0.0
케이팝,1.9116509705867223e-05,0.0,5.695465047610432e-06,3.3839759306714434e-05
케이프,2.101275034321264e-05,0.0,1.5114506375366093e-05,0.0
케이피에스,0.00013151082135099155,0.0,0.0,5.995813545731074e-06
케이피에프,1.652667779517374e-05,9.707373488227555e-06,0.0,0.0
케익,1.1106400796342089e-05,0.00016302381671895864,8.194400315771598e-05,0.0
케인,1.1343659362706427e-05,0.0,1.7081703771947475e-05,0.0
케인즈,2.4989821507284054e-05,0.0,4.980684583390205e-06,5.150026712635449e-05
케일럼,3.437998927165685e-05,0.0,0.0,0.0
케임브리지,2.3856917957656797e-05,2.1715422382676766e-05,5.025621741540289e-06,0.0
케임브리지대,8.097485226079483e-06,0.0,0.0,5.011676491575562e-05
케첩,0.0,2.718163169560775e-06,2.518550350568111e-05,0.0
케타민,1.8704715320008426e-05,3.909786558167458e-06,3.468160862549615e-05,1.064557651888819e-05
케파,0.0,6.0791415551203075e-05,4.06129905932281e-06,0.0
켁켁,5.406118964770086e-06,0.0,6.203110559461903e-06,0.0
켄코아에어로스페이스,2.264801340312271e-05,1.9065651466729945e-05,0.0,0.0
켄터키,0.0,2.9612762936577946e-06,9.623440262121567e-06,0.0
켄텍,0.0003474668760436582,7.345167158304904e-05,0.0002417031107271365,1.5550959789665278e-05
켈러,3.169621719343534e-05,1.8441233397582052e-05,1.576836989034375e-05,0.0
켈로이드,0.0,7.520213271625631e-06,2.0502027797989308e-05,0.0
켈리,0.0,1.667837126300525e-05,9.93985783722491e-06,0.0
켐트로닉스,1.525601731607125e-05,3.547324441460258e-05,1.3952421281777055e-05,0.0
켐트로스,0.00020735021617684725,9.667179999411666e-06,0.0,0.0
코골이,8.215793429115291e-06,5.516242546982557e-05,7.466411661180412e-05,4.119298312535426e-05
코끝,0.0001389821843639052,0.0,0.0,2.964257597201646e-05
코끼리,0.0001337298701978436,0.00012996555769857895,0.00010724307353643567,0.00014921419907965434
코나,3.8396391940921765e-05,5.0996591830949216e-05,0.0,0.0
코난테크놀로지,1.5175766255936587e-05,0.0,1.7936817351220688e-05,0.0
코너,0.0002502971769693339,0.0001339642596062614,0.00016898593992838946,0.00014614785126146115
코넬,9.441633854599352e-06,4.1375554697137e-05,0.0,5.9452075343527505e-05
코넬대,3.2874795111249455e-05,3.876426789147053e-05,1.8484005187330476e-05,1.248316726819415e-05
코노미,0.0,0.0,4.430060743364238e-06,1.3232972717395932e-05
코니,0.0,4.3103541516739e-05,0.0,2.4992448452648877e-05
코닝,0.0,0.00022467738804133204,5.74547731296621e-06,0.0
코더,2.7538870390177012e-05,0.0,0.0,0.0
코돈,0.0,0.0,4.065800824427569e-05,1.6615576287452755e-05
코드,0.0004812116403682773,0.00044300175494851255,0.0004930871833646786,0.0002531074586115211
코드마니,8.980957611111723e-05,3.527997755718362e-05,0.0,0.0
코디,0.00016817546773698034,7.756558505805865e-05,4.439801938536785e-05,8.86160283180846e-05
코디네이터,1.8537522314261932e-05,0.0,9.971237004056627e-05,7.520298926963988e-05
코딩,0.0001668727028520742,0.0002721856997413738,0.0002522899743165305,0.00018575974110022009
코딱지,1.7109521544172356e-05,7.518842804209584e-05,4.215296725445848e-05,1.6178832311863148e-05
코란,3.5503940673723405e-06,1.470295384631804e-06,0.0,0.0
코람코,2.5332000458427967e-05,3.988196061688668e-06,4.262533613870072e-06,0.0
코람코더원리츠,0.0,0.0,6.106158022951375e-05,0.0
코람코라이프인프라리츠,5.954989346259005e-06,0.0,1.4962046315030766e-05,0.0
코레일,0.00012650656456727628,6.694848703024404e-05,0.00011590617045126993,8.406502259597742e-05
코레일유통,0.0,4.784615161358425e-05,0.0,0.0
코레일톡,0.0,0.0,3.2108274353345616e-05,0.0
코로나,0.003610577304124851,0.0022136578127556843,0.004735233524600076,0.0021271794735379336
코로나19,0.0,6.082548280863655e-06,5.18313820214624e-06,0.0
코로나도,1.5163351747613411e-05,0.0,1.8876601598104032e-05,0.0
코로나랑,1.974663123133723e-05,0.0,6.203110559461903e-06,0.0
코로나바이러스,2.9080643257481155e-05,8.968547589416187e-06,8.858278589951181e-05,2.548050434364936e-05
코리,1.848690263954573e-05,0.0,3.476757494919194e-06,0.0
코리아,0.0005106267351118402,0.0004420021067578007,0.0006524037875053883,0.00020996427888597758
코리아나,0.0,1.6125327491835092e-05,0.0,0.0
코리아써우,1.652667779517374e-05,0.0,1.5114506375366093e-05,0.0
코리아써키트,1.5590244740208458e-05,0.0,3.82712304562857e-05,0.0
코리아에프티,7.63595726722069e-05,0.0,5.428870342344345e-05,0.0
코리아중앙데일리,6.956413264346288e-05,3.0489396795454057e-05,5.667686200898525e-05,0.0
코리아헤럴드,8.298013980864953e-05,0.00013364007364087609,0.0010411283156307643,0.0
코리아헬스로그,4.6176164243235885e-06,0.0,9.76954844833902e-06,1.2003128216671506e-05
코리안,0.0002192426442636693,0.0,2.9805916776829395e-05,0.0
코리안리,0.0,1.3156791322858506e-05,1.4632197484173677e-05,0.0
코메디,0.0002010876673091151,0.0002397158571234528,0.00018275190698989583,0.00019355141061069722
코메디닷컴,0.00015640241675127467,0.0002164659245599674,0.0011048649458333254,0.0001006846116290236
코멘트,0.0003097092993888705,0.0004200222384858058,0.00023891455130207133,0.00017300072070406975
코미디,0.0002574076203022219,0.00010716754323296644,0.00040954478748819425,0.0003273478672652843
코미디언,0.0,0.0,4.255728101326568e-05,0.0
코미코,1.0415269718486111e-05,8.185678984731116e-06,1.4632197484173677e-05,0.0
코믹,1.557651177849702e-05,2.7923456258598628e-05,5.8279114590373684e-05,0.0
코바,0.0,6.753045877719653e-06,3.1745481320897596e-05,0.0
코바나컨텐츠,0.0,0.0,4.983261558415364e-06,0.0
코바니,4.509806155042981e-05,1.4932830989211818e-05,0.0,0.0
코바코,8.606304789749087e-06,0.0,5.696578351990593e-06,0.0
코발트,5.0725798351951144e-05,4.5358540666422205e-05,5.458459945232122e-06,1.738531740892784e-05
코브라,0.0,5.9982082318166616e-05,6.527505095821003e-06,0.0
코비,0.0,0.0,1.4708289226005615e-05,0.0
코비드,5.826321762818439e-05,0.0,1.4238942858234455e-05,0.0
코빗,2.2414344758627983e-05,0.0,3.85946358867491e-06,0.0
코빼기,0.0,3.500071444969553e-05,0.0,0.0
코뼈,2.0851793473916042e-05,0.0,1.8440277269795512e-05,0.0
코뿔소,6.6198675605217325e-06,0.0001028511543760568,0.0,2.9268765904184152e-05
코세스,2.992486798673064e-05,1.7062278841056527e-05,3.0100153371205262e-05,0.0
코센,5.662516531256026e-05,0.0,0.0,0.0
코셈,8.07192760341838e-05,0.0,0.0,0.0
코스,0.00041440500021728866,0.0003627949004700131,0.0001347617453053366,0.00016282500347137693
코스나인,0.0,3.899376871600375e-06,3.6737290624401173e-06,0.0
코스닥,0.0013206864964109436,0.0008546257161706457,0.0006165234869722883,0.00022378243669482048
코스맥스,0.00010348951288074819,5.8727448191353885e-05,7.498673897352738e-05,1.3228721342023666e-05
코스맥스엔비티,0.0,6.169010808773239e-07,2.59156910107312e-06,0.0
코스메르,5.2088246422470094e-06,0.0,0.0,1.6232175606618917e-05
코스메카코리아,0.0,3.678430747909377e-06,4.111993178751959e-05,0.0
코스메틱,0.0,2.1953840872203174e-05,4.344680081866771e-06,0.0
코스모스,1.371693443835583e-05,0.00018252311403749703,0.00010419634383812123,9.577829495735135e-05
코스모신소재,3.203021538847194e-05,2.8886020800845463e-05,1.3952421281777055e-05,0.0
코스모화학,2.4065104630616655e-05,0.0,1.5114506375366093e-05,0.0
코스웨어,0.0,1.5320733106685068e-05,2.1037423511528346e-05,0.0
코스콤,7.182708893008653e-06,2.764988639053373e-05,0.0,0.0
코스트코,0.00012788114446857308,0.0001235447355904515,5.2419048705450555e-05,0.0
코스프레,7.132690395624886e-05,0.00010958572691199113,0.0001673586200483384,0.00010001150133939977
코스피,0.0019738533632358414,0.0012359830777159842,0.0009593343915257159,0.0003510736052349329
코아,5.0394670283283825e-05,0.0,0.0,0.0
코아스,2.75187006755684e-05,5.10958207162526e-06,0.0,0.0
코아스템켐온,0.0,6.919566462113239e-06,2.025018007258362e-05,0.0
코아시아,5.598597597313934e-05,3.7414279271423406e-06,2.2752024444624908e-05,0.0
코알라,5.562615828468419e-05,0.0,3.824942782110716e-05,0.0
코앞,0.0005413869349948707,0.00045399866987063585,0.0007101313209330946,0.00021112202888331745
코어,0.0001482780955208228,0.00013322514463473572,6.961954616919631e-05,0.00017892140416159361
코어라인소프트,1.525601731607125e-05,6.744917374588381e-05,6.294747483472175e-06,0.0
코어위브,0.0,0.00013759032904897317,6.300529517868951e-06,0.0
코어패스,0.002753040141466056,0.0008429246122537218,0.001656083630138553,0.0024476876492369633
코엑스,0.00014833396621496096,0.00030643188615172656,0.0008671863131556267,0.0002685064134644815
코엔텍,0.0,1.4486965984552239e-05,2.7244182434742696e-05,0.0
코오롱,3.778973273256081e-05,0.00010400471905574651,0.00012485959507686298,1.060297345506149e-05
코오롱그룹,1.765652546740515e-05,4.5368237781676256e-05,0.0,0.0
코오롱글로벌,5.542831322033397e-05,5.175754133490916e-05,5.553655337587706e-05,0.0
코오롱모빌리티,3.2817962444594786e-05,0.0,0.0,0.0
코오롱모빌리티그룹,5.438750383965822e-05,8.320668583232981e-06,0.0,0.0
코오롱인더,0.0,4.279758698114494e-05,2.145944851253502e-05,0.0
코오롱인더우,0.0,1.5122745927225419e-05,1.5114506375366093e-05,0.0
코오롱티슈진,0.0,3.646328869274268e-05,5.8502916594977115e-06,0.0
코웃음,6.501306840379922e-05,8.170673613285429e-05,7.738829655314722e-05,0.0
코웨이,0.0,0.0,1.5114506375366093e-05,1.0791592132139039e-05
코웰패션,6.361201200468009e-05,0.0,0.0,0.0
코윈테크,1.5999306047494585e-05,0.0,2.0951407736165086e-05,0.0
코인,0.0009788813460696747,0.0004927960827142863,0.0007808177477337768,0.0006244682937940175
코인원,6.479737892317987e-05,0.0,0.0,0.0
코일,0.0,3.7326462096455245e-06,2.59156910107312e-06,0.0
코중데,0.00010654137944420946,0.0,0.0,0.0
코츠테크놀로지,1.4315878422906052e-05,1.8701919053326175e-05,1.0163432545325237e-05,0.0
코치,0.0003145479322844163,0.0005475217632790256,0.0008256298262768724,4.808289787255301e-05
코치진,0.0,0.0,1.2454627690601693e-05,0.0
코칩,0.0,3.579112326939626e-05,0.0,0.0
코칭,0.0005297291480983604,0.0006367547895472603,0.00029995336033330263,0.0004785762677276726
코카인,3.1214088251733344e-05,1.7122738255417593e-05,0.0,1.064557651888819e-05
코카콜라,8.087189529529281e-05,2.8286485689310215e-05,4.7629731965276626e-05,5.172700517903656e-05
코커스,9.556761701614273e-05,0.0,0.0,0.0
코코넛,0.0,4.4506123455098124e-05,1.758138253423995e-05,0.0
코코아,8.26184497108499e-06,6.26369735250154e-05,2.7509353279644898e-05,9.134034476841213e-05
코트,0.00012518010252913963,4.769243418173875e-06,3.836640469559838e-05,1.8875115549263257e-05
코트라,3.186648175313764e-05,1.7504956885356158e-06,0.0,1.610660273805024e-05
코트렐,0.0,1.895707259670515e-05,1.5021759051426564e-05,0.0
코팅,5.737990665106587e-05,2.6227127597991843e-05,9.880148940703357e-05,0.0
코파일럿,3.2171063833681614e-05,3.611720639411043e-05,2.2882676936179416e-05,3.2322495479261224e-05
코퍼레이션,4.502014627095605e-06,2.0117583137260353e-05,1.9480201571045388e-05,0.0
코펜하겐,5.7059452221720246e-06,0.0,1.978457767158626e-05,1.04230620484632e-05
코프,1.0401343506584726e-05,0.0,5.151760065555085e-06,0.0
코피,6.204489749503869e-05,0.0002510933942277043,8.087943440631318e-05,0.00015867085760423293
코픽스,3.931453227386025e-05,9.198156120804691e-05,8.032288896945411e-05,0.0
코헨,1.9843744751405734e-06,0.0,2.5050756701565857e-05,0.0
코호트,1.9699171709344933e-05,1.7073961998200884e-05,4.1520369120955856e-05,3.532325714480851e-05
콘덴서,0.0,2.759562421406693e-05,0.0,0.0
콘도,1.806564385652617e-05,0.0,7.545366531991929e-05,0.0
콘돔,3.507567947554863e-05,9.874717126184544e-05,2.0735111571325004e-05,2.036142808221695e-05
콘래드서울,0.0,1.0871885088149378e-05,0.0,0.0
콘서트,0.00023042557185917541,0.0005267939316732805,0.00038437088781254357,0.00041181735524680016
콘서트장,7.1388649247509885e-06,0.0,6.636053157313485e-06,3.534918234068937e-05
콘센트,0.0,7.488131188257081e-06,2.845824407946079e-05,0.0
콘셉트,1.672552635219282e-05,1.5826988607676558e-05,2.8341607874201016e-05,2.1637478369807396e-05
콘솔,2.06326889797135e-05,0.0,4.626997174879355e-05,4.5429707995208035e-05
콘크리트,0.0005147454051208695,0.00017572127066153208,0.00017251756994309949,0.0002001220336300425
콘택트렌즈,4.067872802753559e-06,0.00012169899289679137,6.683997817795661e-06,0.0
콘텐츠,0.0012738793631765716,0.0009809529586252592,0.0008114271131901392,0.0008685030901646072
콘트롤,2.145565310857674e-05,1.5245888071030085e-05,0.0,0.0
콘퍼런스,0.0001707010705132093,0.00020361401724972337,3.23509161791558e-05,5.643864610195326e-05
콜,0.0,0.0,3.180827678571932e-05,0.0
콜걸,0.0,0.0,4.6102876651665045e-05,9.250992707196618e-05
콜대원,6.064251598669316e-06,0.0,1.8294564617195515e-05,0.0
콜드,8.768069301540348e-06,9.036248576862007e-05,2.6437127865367143e-05,0.0
콜라,0.000142823100318375,0.0002494918524971997,0.00019829369108474596,0.00046328715228224427
콜라겐,0.0,7.426769611375443e-05,2.7041268078780387e-05,4.288686652857398e-05
콜라보,5.0015635975507996e-05,0.0,3.6737290624401173e-06,0.0
콜러,2.316057559637886e-05,0.0,1.8678452265258226e-05,0.0
콜레라,1.5059526199868373e-05,0.0,5.7033829585815564e-05,0.0
콜레스테롤,3.9627516039435425e-05,1.0830338455147236e-05,4.690906542695494e-05,3.1827844936710556e-05
콜레오스,0.0,0.0,1.4720096263915989e-05,0.0
콜로라도,8.084474871520417e-05,0.0,0.00011220095976439048,0.0
콜롬비아,2.649546450395829e-05,4.703811517328397e-05,2.1320602464474727e-05,1.3687254320711095e-05
콜린,7.839091797683923e-06,0.0,7.246458282631302e-06,0.0
콜린스,8.612122832422576e-07,1.3454282608474605e-05,0.0,0.0
콜린알포세레이트,1.921052430143096e-06,3.7598293164149322e-06,3.824258051731901e-06,0.0
콜마,0.0,0.0,3.999369341228631e-06,1.729881833732609e-05
콜마비앤에이치,0.0,2.010732751192951e-05,2.20079057904296e-05,0.0
콜마홀딩스,0.0,2.814303785027639e-05,4.044615758992977e-06,0.0
콜비,1.928896601018421e-05,2.6525430051003205e-05,0.0,1.6726006836032315e-05
콜센터,6.140596287399644e-05,0.00023388077732265444,6.728188464086782e-05,6.545098843484521e-05
콜택시,2.565603760534778e-05,0.0,4.288696041667501e-06,0.0
콤마,0.0,0.00010375304539272232,0.0,0.0
콤보,5.0223811539485796e-05,7.08374085916588e-05,1.0172863640095095e-05,7.58096344808745e-05
콤비,3.3230081312282887e-06,5.7494594621281645e-05,1.8082416683445917e-05,0.0
콤텍시스템,1.652667779517374e-05,1.4932830989211818e-05,0.0,0.0
콤팩트,0.0001245866419246588,0.00011936778437861589,1.8805729242892398e-05,0.0
콤팩트시티,4.079657115665567e-06,0.0,5.359785466501332e-05,0.0
콤플렉스,3.0031377160454765e-05,1.1397620662801684e-05,3.776097104920877e-05,0.0
콧구멍,0.00012860273370555325,0.00010878251578750253,1.4432485787584931e-05,3.6515106241088735e-06
콧노래,5.75418226819455e-06,0.0,1.2168318883573841e-05,1.7168812087306657e-05
콧대,0.00012077532437981959,4.181815931696082e-05,6.17690182318321e-05,2.8160983618755366e-05
콧물,0.00016346489722069446,0.00022886490758499672,0.00013838810086651995,0.00012276402361869736
콧방귀,6.176337883539048e-05,7.735107406758296e-05,5.086290589878465e-05,0.0
콧속,0.0,0.0,2.0002621413782254e-05,0.0
콧수염,0.0,0.0,1.2270579156484173e-05,0.0
콧줄,2.0996010062407356e-05,0.0,1.98465160755914e-05,0.0
콩고,0.0,6.655660771961014e-05,7.97895802614598e-06,0.0
콩고물,0.0001309299791766111,3.5287589739823983e-06,0.0,0.0
콩그레스,1.7650754557458618e-05,1.6288327812690445e-05,0.0,0.0
콩나물,6.515686182870062e-05,0.00015705228884902312,0.0001371280939659613,0.0
콩나물국,1.9302872129752984e-05,1.4405261183975327e-05,0.0,0.0
콩알,6.838072719822601e-06,0.0,2.9967065797485193e-05,0.0
콩쿨,0.0,3.0415143180275927e-05,0.0002576153371191479,0.0
콩팥,4.221090627895248e-05,8.22066424660925e-05,4.690845109561383e-05,3.535849915555423e-05
콩팥병,3.3334968759791643e-06,4.740817986149083e-05,3.5701588840923936e-06,1.064557651888819e-05
콰당,0.0,0.0,1.2000697150089997e-05,0.0
콴다,4.490205244756247e-05,0.0,0.0,0.0
쾌감,2.0236756701365034e-05,6.784365554838564e-06,7.233273036320218e-05,0.0
쾌거,6.971874741139939e-05,4.2768914703267144e-05,6.896621383838053e-05,2.147454480006619e-05
쾌도난마,8.612122832422576e-07,0.0,4.350031083814016e-05,0.0
쾌락,4.167031722130605e-05,0.00010320677478979108,5.019195000588163e-05,0.0
쾌속,2.890261209517594e-05,2.8369471887069925e-06,2.1332171989089073e-05,5.102377439849904e-05
쾌유,0.00019023373501925498,0.00014988765747905405,0.00015492890081050017,5.90074685309624e-05
쾌재,0.0,2.624785905642439e-05,2.7737653744950544e-05,0.0
쾌차,0.00012509668916830163,5.375533400096988e-05,6.219444009261828e-05,0.0002143546793598391
쾌척,3.567839589989732e-05,1.5496345948110794e-05,8.715945338785344e-06,2.614844686155873e-05
쾰른,0.0,0.0,1.7105033533476454e-05,2.471460784210287e-05
쿠니쿠니,0.0,1.0048099498418183e-05,8.732869318881776e-06,0.0
쿠데타,1.7357453609717974e-05,0.00019992183708889517,0.0002390140997005221,7.761615272936467e-05
쿠르스크,0.0,0.0,4.922721310180412e-05,0.0
쿠르스크서,0.0,0.0,9.651768449134698e-06,0.0
쿠바,0.0007701679344968256,0.00013795176600329642,0.00019514819994385774,0.00011901410288921232
쿠션,0.0,3.88501050805991e-05,0.00011665735217853592,0.0
쿠알라룸푸르,1.1278581847668756e-05,0.0,4.1889567626536735e-05,0.0
쿠요,2.234389360218049e-05,0.00021257841456019677,0.0,0.0
쿠웨이트,3.3160318252121936e-05,1.481464811439712e-05,0.0,0.0
쿠쿠,9.014026851051881e-06,2.4846185506943698e-05,0.0,0.0
쿠키,0.0003614350477948264,0.0003760212679860366,0.00046982299876051635,0.00027170279981447563
쿠키뉴스,1.4826227063667344e-05,1.8505221002181938e-05,2.079272865580186e-05,9.132160055244925e-06
쿠키런,6.768185524744142e-05,0.0,0.0,2.9268765904184152e-05
쿠킹,5.099797963028054e-06,0.0,6.929418426822536e-06,2.740274268171612e-05
쿠테타,0.00012191554598881154,6.443874029867357e-05,0.0,0.0
쿠팡,0.0009101843102914128,0.001225458476409413,0.0009898384482869623,0.0009461200942916625
쿠팡와우,0.0,6.309911777792688e-05,0.0,0.0
쿠팡이츠,6.251837220146319e-05,0.00018722981440257632,0.00011846606702702366,0.0
쿠팡플레이,2.7031023397125775e-05,0.0,2.1941035412338733e-05,4.9812078657551484e-05
쿠퍼,0.0,0.0,2.326024463022873e-05,0.0
쿠폰,0.00028875314314865465,0.00018724238590106372,0.00016780860533516972,0.00030505412437272894
쿡민,0.0,0.0,3.4470727555679894e-05,0.00014243301859203657
쿼드,0.0,2.9745137315563404e-05,2.3376916140096668e-05,0.0
쿼드러플,1.6183797151053104e-05,0.0,0.0,8.571183099986939e-05
쿼크,0.0,5.770192677681215e-05,0.0,0.0
쿼터,0.0009820099288029714,4.219813516627869e-05,9.109611691158332e-05,0.0001685631144746877
퀀타매트릭스,2.5242199605661555e-05,0.0,5.762857025156837e-05,0.0
퀀텀,0.00019663528958576622,2.9177182083201736e-05,5.02386921698363e-05,7.678495385762003e-05
퀄러티,4.99510926388306e-05,3.878673560624244e-05,0.0,4.4515493606032394e-05
퀄리타스,7.74772115968424e-05,3.678430747909377e-06,0.0,0.0
퀄리타스반도체,0.00015763086519238285,0.0,2.2139836491056055e-05,0.0
퀄리티,0.0006560747877234043,0.0005247540970697788,0.0004570651050792255,0.0001914273310207997
퀄컴,0.00013488722069566008,0.00013318809950734097,8.50048704664764e-05,0.0
퀘스트,3.282982722178506e-05,2.2709721619113435e-05,5.160629653808981e-05,0.0
퀘이사,9.014026851051881e-06,0.0,0.0,0.00010770154075114811
퀴리,0.0,0.0,1.815605119508207e-05,2.6727768426157852e-05
퀴어,8.541559786789658e-06,1.3822383462036532e-05,1.3552498224255878e-05,0.0
퀴즈,0.00018703378140843532,0.00010036351134113538,0.00012185922909354184,0.00015084813420757046
큐라클,0.0004820167776224394,5.713314850815717e-05,1.1821958590183397e-05,1.990205090678337e-05
큐라티스,0.0,3.709350002157884e-06,1.4438814054375986e-05,0.0
큐레이션,3.829814826162878e-05,1.778950981196477e-05,2.3790516458420695e-05,2.790901043637407e-05
큐레이터,0.00016542180947139114,0.00010591320870135554,2.8278585146518647e-05,0.0
큐렉소,3.481173708715488e-05,6.7215904100925365e-06,6.318325982694683e-06,7.078321445008054e-06
큐로,0.0,2.1953840872203174e-05,3.3276126990759858e-06,0.0
큐로셀,5.608742841931526e-05,1.6736439441797506e-05,3.6765950205141416e-06,1.798335153858988e-05
큐리언트,0.0,1.3178487424608936e-05,6.570108432599398e-05,0.0
큐리옥스바이오시스템즈,3.069080858921386e-05,0.0,1.229109884894615e-05,0.0
큐브,5.7845632770411304e-05,0.0002762757256771121,0.00022827619233298102,0.0
큐알,8.458348505268202e-05,5.639581067231438e-05,2.4512717824861555e-05,0.0
큐알티,0.00016393855210170686,2.8506873825138205e-05,0.0,0.0
큐익스프레스,0.0,0.0,1.3253796122194602e-05,0.0
큐텐,9.154497356798179e-06,0.0,0.00026048011444288664,0.0
큐텐사태,0.0,0.0,3.204206760048185e-05,0.0
큘럼,0.0,0.0,4.194708083899343e-06,8.648959617702895e-05
크기,0.002729891792003474,0.003521574922980703,0.0020756725277910146,0.000357679982388518
크라우드,6.515326624625387e-06,2.417540962982196e-06,2.677917094110404e-05,0.0
크라우드웍스,0.00020657503351663052,0.0,5.458866488849309e-05,0.0
크라운,1.43608454542998e-05,9.39657353235453e-06,2.045775412562851e-05,3.4692485269691834e-05
크라운제과,0.0,0.0,1.033076045953613e-05,0.0
크라운해태홀딩스,0.0,0.0,2.138142698992187e-05,0.0
크라임씬,2.3802158935294328e-05,0.0,6.537529247795839e-06,0.0
크라켄,0.0,0.0,2.0941954185998055e-05,5.385077037557406e-05
크래커,2.986365343185422e-05,1.4640372320884083e-05,0.0,3.637890036005519e-05
크래프톤,3.239878244982138e-05,4.2714816677650634e-05,0.00021481689052330668,7.62143985139952e-05
크랩,9.488277540933359e-06,5.636185241183635e-05,0.0,0.0
크러쉬,0.0,5.7584322610845776e-05,0.0,0.0
크런치,0.00010033426643089893,5.431855695267679e-05,0.0,0.0
크레디트,4.6856184537307486e-05,6.3264865664997716e-06,1.5690949341518646e-05,5.6784054973071855e-05
크레딧,0.0,2.66766638459311e-05,3.42017585175619e-05,3.759418249172284e-05
크레바스,0.0,7.249182448495531e-06,2.814857835330765e-05,0.0
크레버스,1.4728645568392092e-05,0.00015797809633047278,2.2536971091821236e-05,0.0
크레오에스지,0.0,1.8745583034681797e-05,0.0,0.0
크레이지,0.0,0.0,3.2297609735580716e-05,5.2132374504437215e-05
크레인,2.6722744667162304e-05,8.420549164843043e-05,2.218073883450517e-06,5.1013180804747673e-05
크레타,4.0674427865613725e-05,3.183273838179734e-06,0.0,0.0
크렘린,3.164080008901404e-05,0.0,0.0,0.0
크렘린궁,6.792816219388373e-06,3.140591491289218e-05,5.3166026395334776e-05,0.0
크로닌,0.0,0.0,1.9314406486519434e-05,6.270342745653894e-05
크로바,0.0005465163292453909,0.00017516407494631416,0.00019635076501093205,0.0006596074065698075
크로스,3.7782452746754134e-05,6.874344812703344e-05,0.00011249352052528465,0.0
크로아티아,0.0,0.0,3.513762519151481e-05,0.0
크로와상,0.0,2.714727520721532e-05,0.00012098920583379158,0.0
크로우,5.731470224675824e-05,2.97357121965916e-05,0.0,0.0
크로커스,9.112066337075294e-05,0.0,1.4540678883917831e-05,0.0
크록스,0.00021679613890842128,0.0,0.0,0.0
크론,1.9429966093329697e-05,0.0,1.5174005537556134e-05,0.0
크롬,1.5211806352903113e-05,5.160335282957326e-06,4.2371547386739205e-05,3.1413308171326835e-05
크루,8.427840085253347e-05,0.0,1.2356688834620337e-05,0.0
크루즈,2.7446773692894878e-05,6.870553857095763e-05,3.6446354422327204e-05,0.0
크루즈선,0.0,5.5244357996255485e-05,0.0,0.0
크룩스,0.0,0.0,1.3249914051791452e-05,0.0
크리스,5.499161728588647e-05,0.0,0.0,0.00011310301207049004
크리스데살라진,0.0,0.0,1.1900449123959605e-05,0.0
크리스마스,0.0001044562352598373,6.154851808423185e-05,0.0004885891440643495,6.085398120128637e-05
크리스찬,6.153605564142387e-05,2.6727975634049578e-06,1.3388538760509709e-05,1.606425884207066e-05
크리스챤,0.0,1.7267913995953218e-05,2.474711237229386e-06,0.0
크리스탈,7.1388649247509885e-06,1.2632788333756398e-05,0.0,0.0
크리스토퍼,2.053491171238455e-05,0.0,0.0,0.0
크리스티,0.0,1.2183626434163875e-05,1.9363976898210943e-05,0.0
크리스틴,3.579740581453598e-05,1.7073750709414616e-05,0.0,2.3401088574859695e-05
크리스퍼,3.1202102405331086e-05,2.7851423728305652e-05,8.50720137754179e-05,0.0
크리에이터,9.024991690650459e-05,7.09939768268832e-05,4.574806860556556e-05,4.219094222999875e-05
크리에이티브,0.0,1.2388617442585867e-05,5.906092474231632e-06,0.0
크리티컬,2.2989867679028866e-05,0.0,0.0,7.438250662401643e-05
크림,0.00024373574140531832,0.00020228619523110202,0.0001622125678300954,8.386609556434744e-05
크림반도,8.124143542594775e-07,2.2191869393701133e-05,0.0,3.313524474237906e-05
크림슨,0.0,0.0,0.00010019827453844133,0.0
크메르,0.00013677752431153381,4.760517891769836e-05,0.0,0.0
크목,5.643248342545088e-05,2.4388175148728418e-05,5.3357982924236176e-05,0.0
크몽,5.4766819320856654e-05,6.811344838783897e-05,0.0,0.0
큰길,2.848031309239368e-05,0.0,8.710674606425465e-05,0.0
큰돈,3.045581245365201e-05,7.312962702627965e-05,2.8401579040859218e-05,5.869148377041761e-05
큰딸,1.58999523906662e-06,0.0,7.33435604235811e-05,2.3143538811723163e-05
큰불,6.620367045776318e-06,0.0,1.572973153462707e-05,0.0
큰사람,0.0,8.87236789116771e-06,5.525072056372579e-05,0.0002683837635209395
큰소리,0.00020290181739632734,0.0001446545234947138,0.0002457971930616681,0.0003195447329843626
큰손,4.95010646299771e-05,6.760589963975142e-05,9.688979439522044e-05,2.785101211413818e-05
